Modelo,CVE ID,Second Description,AccessVector,Attack Complexity,Confidentiality Impact,Integrity Impact,Availability Impact,Base Score,Base Severity,Exploitability Score,Impact Score
ASUS RT-AC68U,CVE-2017-11420,"Un desbordamiento de búfer en la región stack de la memoria en el archivo ASUS_Discovery.c en componente  networkmap en firmware Asuswrt-Merlin para dispositivos ASUS y firmware ASUS para dispositivos ASUS RT-AC5300, RT_AC1900P, RT-AC68U, RT-AC68P, RT-AC88U, RT-AC66U, RT-AC66U_B1, RT-AC58U, RT-AC56U, RT-AC55U, RT-AC52U, RT-AC51U, RT-N18U, RT-N66U, RT-N56U, RT-AC3200, RT-AC3100, RT_AC1200GU, RT_AC1200G, RT-AC1200, RT-AC53, RT-N12HP, RT-N12HP_B1, RT-N12D1, RT-N12+, RT_N12+_PRO, RT-N16, y RT-N300, permiten que los atacantes remotos ejecuten código arbitrario por medio de información de dispositivo larga que es manejada inapropiadamente durante un strcat en una lista de dispositivos.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ASUS RT-AC68U,CVE-2017-12754,"Un desbordamiento de búfer basado en pila en httpd en Asuswrt-Merlin firmware en versiones 380.67_0RT-AC5300 y anteriores para dispositivos ASUS y firmware ASUS para dispositivos ASUS RT-AC5300, RT_AC1900P, RT-AC68U, RT-AC68P, RT-AC88U, RT-AC66U, RT-AC66U_B1, RT-AC58U, RT-AC56U, RT-AC55U, RT-AC52U, RT-AC51U, RT-N18U, RT-N66U, RT-N56U, RT-AC3200, RT-AC3100, RT_AC1200GU, RT_AC1200G, RT-AC1200, RT-AC53, RT-N12HP, RT-N12HP_B1, RT-N12D1, RT-N12+, RT_N12+_PRO, RT-N16, y RT-N300 permite que atacantes remotos ejecuten código arbitrario en el router mediante el envío de un paquete de petición http GET manipulado que incluya un parámetro delete_offline_client largo en la URL.",NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,NULL,NULL
ASUS RT-AC68U,CVE-2018-9285,"Main_Analysis_Content.asp en /apply.cgi en dispositivos ASUS RT-AC66U, RT-AC68U, RT-AC86U, RT-AC88U, RT-AC1900, RT-AC2900 y en dispositivos RT-AC3100 en versiones anteriores a la 3.0.0.4.384_10007; dispositivos RT-N18U en versiones anteriores a la 3.0.0.4.382.39935; dispositivos RT-AC87U y RT-AC3200 en versiones anteriores a la 3.0.0.4.382.50010; y dispositivos RT-AC5300 en versiones anteriores a la 3.0.0.4.384.20287 permite la inyección de comandos del sistema operativo mediante los campos pingCNT y destIP de la variable SystemCmd.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ASUS RT-AC68U,CVE-2018-0582,Vulnerabilidad Cross-Site Scripting (XSS) en ASUS RT-AC68U con versión de firmware anterior a la 3.0.0.4.380.1031 permite que los atacantes remotos inyecten scripts web o HTML arbitrarios utilizando vectores no especificados.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
ASUS RT-AC68U,CVE-2021-45756,"Asus RT-AC68U  versiones anteriores a 3.0.0.4.385.20633 y RT-AC5300 versiones anteriores a 3.0.0.4.384.82072, están afectados por un desbordamiento de búfer en el archivo blocking_request.cgi",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
ASUS RT-AC68U,CVE-2021-37315,Incorrect Access Control issue discoverd in Cloud Disk in ASUS RT-AC68U router firmware version before 3.0.0.4.386.41634 allows remote attackers to write arbitrary files via improper sanitation on the source for COPY and MOVE operations.,NETWORK,LOW,NONE,HIGH,HIGH,9.1,CRITICAL,NULL,NULL
ASUS RT-AC68U,CVE-2021-37316,SQL injection vulnerability in Cloud Disk in ASUS RT-AC68U router firmware version before 3.0.0.4.386.41634 allows remote attackers to view sensitive information via /etc/shadow.,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,NULL,NULL
ASUS RT-AC68U,CVE-2021-37317,Directory Traversal vulnerability in Cloud Disk in ASUS RT-AC68U router firmware version before 3.0.0.4.386.41634 allows remote attackers to write arbitrary files via improper sanitation on the target for COPY and MOVE operations.,NETWORK,LOW,NONE,HIGH,HIGH,9.1,CRITICAL,NULL,NULL
ASUS RT-N56U,CVE-2014-2718,"Los routers ASUS RT-AC68U, RT-AC66R, RT-AC66U, RT-AC56R, RT-AC56U, RT-N66R, RT-N66U, RT-N56R, RT-N56U, y posiblemente otros de la serie RT anterior a firmware 3.0.0.4.376.x no verifica la integridad de (1) información de actualizaciones o (2) actualizaciones de descargas del firmware, lo que permite a atacantes man-in-the-middle (MITM) ejecutar código arbitrario a través de un imagen manipulado.",NETWORK,MEDIUM,NONE,COMPLETE,NONE,7.1,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2011-4497,QIS_wizard.htm en el router ASUS RT-N56U con firmware antes de v1.0.1.4o permite a atacantes remotodos obtener la contraseña del administrador a través de una petición flag=detect,ADJACENT_NETWORK,LOW,PARTIAL,NONE,NONE,3.3,LOW,NULL,NULL
ASUS RT-N56U,CVE-2013-4937,"Múltiples vulnerabilidades no especificadas en la característica AiCloud de los ASUS RT-AC66U, RT-N66U, RT-N65U, RT-N14U, RT-N16, RT-N56U, y DSL-N55U con firmware anteriores a v3.0.4.372 tienen impacto y vectores de ataque desconocidos.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2013-6343,Múltiples desbordamientos de búfer en web.c de httpd en routers ASUS RT-N56U y RT-AC66U con firmware 3.0.0.4.374_979 permite a atacantes remotos ejecutar código arbitrario a través de parámetros (1) apps_name o (2) apps_flag hacia APP_Installation.asp.,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2014-7269,"Los routers ASUS JAPAN RT-AC87U con firmware 3.0.0.4.378.3754 y anteriores, los routers RT-AC68U con firmware 3.0.0.4.376.3715 y anteriores, los routers RT-AC56S con firmware 3.0.0.4.376.3715 y anteriores, lor routers RT-N66U con firmware 3.0.0.4.376.3715 y anteriores, y los routers RT-N56U con firmware 3.0.0.4.376.3715 y anteriores permiten a usuarios remotos autenticados ejecutar comandos OS arbitrarios a través de vectores no especificados.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,6.5,MEDIUM,NULL,NULL
ASUS RT-N56U,CVE-2014-7270,"Vulnerabilidad de CSRF en los routers ASUS JAPAN RT-AC87U con firmware 3.0.0.4.378.3754 y anteriores, los routers RT-AC68U con firmware 3.0.0.4.376.3715 y anteriores, los routers RT-AC56S con firmware 3.0.0.4.376.3715 y anteriores, los routers RT-N66U con firmware 3.0.0.4.376.3715 y anteriores, y los routers RT-N56U con firmware 3.0.0.4.376.3715 y anteriores permite a atacantes remotos secuestrar la autenticación de usuarios arbitrarios.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
ASUS RT-N56U,CVE-2017-5632,"Se ha descubierto un problema en el router wireless ASUS RT-N56U con Firmware 3.0.0.4.374_979. Al ejecutar un comando ""nmap -O"" que especifica una dirección IP de un dispositivo infectado, se puede derribar la conexión WAN del dispositivo WAN, causando una desconexión de internet, una denegación de servicio (DoS). El ataque solo es posible desde dentro de la red de área local.",ADJACENT_NETWORK,LOW,NONE,NONE,PARTIAL,3.3,LOW,NULL,NULL
ASUS RT-N56U,CVE-2017-6547,"Vulnerabilidad XSS en httpd en routers ASUS RT-N56U, RT-N66U, RT-AC66U, RT-N66R, RT-AC66R, RT-AC68U, RT-AC68R, RT-N66W, RT-AC66W, RT-AC87R, RT-AC87U, RT-AC51U, RT-AC68P, RT-N11P, RT-N12+, RT-N12E B1, RT-AC3200, RT-AC53U, RT-AC1750, RT-AC1900P, RT-N300 y RT-AC750 con firmware en versiones anteriores a 3.0.0.4.380.7378; routers RT-AC68W con firmware en versiones anteriores a 3.0.0.4.380.7266 y routers RT-N600, RT-N12+ B1, RT-N11P B1, RT-N12VP B1, RT-N12E C1, RT-N300 B1 y RT-N12+ Pro con firmware en versiones anteriores a 3.0.0.4.380.9488 permiten a atacantes remotos inyectar JavaScript arbitrario solicitando nombres de archivo de más de 50 caracteres.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
ASUS RT-N56U,CVE-2017-6548,"Desbordamiento de búfer en networkmap en routers ASUS RT-N56U, RT-N66U, RT-AC66U, RT-N66R, RT-AC66R, RT-AC68U, RT-AC68R, RT-N66W, RT-AC66W, RT-AC87R, RT-AC87U, RT-AC51U, RT-AC68P, RT-N11P, RT-N12+, RT-N12E B1, RT-AC3200, RT-AC53U, RT-AC1750, RT-AC1900P, RT-N300 y RT-AC750 con firmware en versiones anteriores a 3.0.0.4.380.7378; routers RT-AC68W con firmware en versiones anteriores a 3.0.0.4.380.7266 y routers RT-N600, RT-N12+ B1, RT-N11P B1, RT-N12VP B1, RT-N12E C1, RT-N300 B1 y RT-N12+ Pro con firmware en versiones anteriores a 3.0.0.4.380.9488 y Asuswrt-Merlin firmware en versiones anteriores a 380.65_2 permite a atacantes remotos ejecutar código arbitrario en el router a través de un host o puerto largo en mensajes de multidifusión manipulados.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2017-6549,"Vulnerabilidad de secuestro de sesión en httpd en routers ASUS RT-N56U, RT-N66U, RT-AC66U, RT-N66R, RT-AC66R, RT-AC68U, RT-AC68R, RT-N66W, RT-AC66W, RT-AC87R, RT-AC87U, RT-AC51U, RT-AC68P, RT-N11P, RT-N12+, RT-N12E B1, RT-AC3200, RT-AC53U, RT-AC1750, RT-AC1900P, RT-N300 y RT-AC750 con firmware en versiones anteriores a 3.0.0.4.380.7378; routers RT-AC68W con firmware en versiones anteriores a 3.0.0.4.380.7266 y routers RT-N600, RT-N12+ B1, RT-N11P B1, RT-N12VP B1, RT-N12E C1, RT-N300 B1 y RT-N12+ Pro con firmware en versiones anteriores a 3.0.0.4.380.9488 y Asuswrt-Merlin firmware en versiones anteriores a 380.65_2 permite a atacantes remotos robar cualquier sesión de administrador activa enviando cgi_logout y asusrouter-Windows-IFTTT-1.0 en ciertos encabezados HTTP.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2017-11344,"Un Desbordamiento de búfer global en networkmap en el firmware Asuswrt-Merlin para dispositivos ASUS y en el firmware ASUS para dispositivos RT-AC5300, RT_AC1900P, RT-AC68U, RT-AC68P, RT-AC88U, RT-AC66U, RT-AC66U_B1, RT-AC58U, RT-AC56U, RT-AC55U, RT-AC52U, RT-AC51U, RT-N18U, RT-N66U, RT-N56U, RT-AC3200, RT-AC3100, RT_AC1200GU, RT_AC1200G, RT-AC1200, RT-AC53, RT-N12HP, RT-N12HP_B1, RT-N12D1, RT-N12+, RT_N12+_PRO, RT-N16, and RT-N300 de ASUS, permiten a los atacantes remotos escribir código shell en cualquier dirección de la pila; esto puede ser utilizado para ejecutar código arbitrario en el enrutador mediante el alojamiento de un documento XML creado de descripción de dispositivo en una URL especificada dentro de un encabezado Location en una respuesta SSDP.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2017-11345,"Un desbordamiento del búfer de la pila en networkmap en el firmware Asuswrt-Merlin para dispositivos ASUS y firmware ASUS para dispositivos RT-AC5300, RT_AC1900P, RT-AC68U, RT-AC68P, RT-AC88U, RT-AC66U, RT-AC66U_B1, RT-AC58U, RT-AC56U, RT-AC55U, RT-AC52U, RT-AC51U, RT-N18U, RT-N66U, RT-N56U, RT-AC3200, RT-AC3100, RT_AC1200GU, RT_AC1200G, RT-AC1200, RT-AC53, RT-N12HP, RT-N12HP_B1, RT-N12D1, RT-N12+, RT_N12+_PRO, RT-N16, and RT-N300 de ASUS, permiten que los atacantes remotos ejecuten código arbitrario en el enrutador mediante el alojamiento de un documento XML creado de descripción de dispositivo (que incluye un elemento serviceType) en una URL especificada dentro de un encabezado Location en una respuesta SSDP.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
ASUS RT-N56U,CVE-2017-11420,"Un desbordamiento de búfer en la región stack de la memoria en el archivo ASUS_Discovery.c en componente  networkmap en firmware Asuswrt-Merlin para dispositivos ASUS y firmware ASUS para dispositivos ASUS RT-AC5300, RT_AC1900P, RT-AC68U, RT-AC68P, RT-AC88U, RT-AC66U, RT-AC66U_B1, RT-AC58U, RT-AC56U, RT-AC55U, RT-AC52U, RT-AC51U, RT-N18U, RT-N66U, RT-N56U, RT-AC3200, RT-AC3100, RT_AC1200GU, RT_AC1200G, RT-AC1200, RT-AC53, RT-N12HP, RT-N12HP_B1, RT-N12D1, RT-N12+, RT_N12+_PRO, RT-N16, y RT-N300, permiten que los atacantes remotos ejecuten código arbitrario por medio de información de dispositivo larga que es manejada inapropiadamente durante un strcat en una lista de dispositivos.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2017-12754,"Un desbordamiento de búfer basado en pila en httpd en Asuswrt-Merlin firmware en versiones 380.67_0RT-AC5300 y anteriores para dispositivos ASUS y firmware ASUS para dispositivos ASUS RT-AC5300, RT_AC1900P, RT-AC68U, RT-AC68P, RT-AC88U, RT-AC66U, RT-AC66U_B1, RT-AC58U, RT-AC56U, RT-AC55U, RT-AC52U, RT-AC51U, RT-N18U, RT-N66U, RT-N56U, RT-AC3200, RT-AC3100, RT_AC1200GU, RT_AC1200G, RT-AC1200, RT-AC53, RT-N12HP, RT-N12HP_B1, RT-N12D1, RT-N12+, RT_N12+_PRO, RT-N16, y RT-N300 permite que atacantes remotos ejecuten código arbitrario en el router mediante el envío de un paquete de petición http GET manipulado que incluya un parámetro delete_offline_client largo en la URL.",NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,NULL,NULL
ASUS RT-N56U,CVE-2013-4656,Una vulnerabilidad de Salto de Enlace Simbólico en ASUS RT-AC66U y RT-N56U debido a una configuración inapropiada en el servicio SMB.,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
ASUS RT-N56U,CVE-2013-3093,"Los dispositivos ASUS RT-N56U, permiten un ataque de tipo CSRF.",NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,NULL,NULL
ASUS DSL-AC51,CVE-2017-14698,"Los routers ASUS DSL-AC51, DSL-AC52U, DSL-AC55U, DSL-N55U C1, DSL-N55U D1, DSL-AC56U, DSL-N10_C1, DSL-N12U C1, DSL-N12E C1, DSL-N14U, DSL-N14U-B1, DSL-N16, DSL-N16U, DSL-N17U, DSL-N66U y DSL-AC750 permiten que atacantes remotos cambien las contraseñas de usuarios arbitrarios mediante el parámetro http_passwd en mod_login.asp.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,NULL,NULL
ASUS DSL-AC51,CVE-2017-14699,"Múltiples vulnerabilidades de XEE (XML External Entity) en la característica AiCloud en routers ASUS DSL-AC51, DSL-AC52U, DSL-AC55U, DSL-N55U C1, DSL-N55U D1, DSL-AC56U, DSL-N10_C1, DSL-N12U C1, DSL-N12E C1, DSL-N14U, DSL-N14U-B1, DSL-N16, DSL-N16U, DSL-N17U, DSL-N66U y DSL-AC750 permiten que usuarios autenticados remotos lean archivos arbitrarios mediante un DTD manipulado en una petición (1) UPDATEACCOUNT o (2) PROPFIND.",NETWORK,LOW,PARTIAL,NONE,NONE,4.0,MEDIUM,NULL,NULL
ASUS RT-AC1200HP,CVE-2018-0583,Vulnerabilidad Cross-Site Scripting (XSS) en ASUS RT-AC1200HP con versión de firmware anterior a la 3.0.0.4.380.4180 permite que los atacantes remotos inyecten scripts web o HTML arbitrarios utilizando vectores no especificados.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
ASUS ROG Rapture GT-AX11000,CVE-2021-41435,"Una omisión de protección por fuerza bruta en la protección CAPTCHA en ASUS ROG Rapture GT-AX11000, RT-AX3000, RT-AX55, RT-AX56U, RT-AX56U_V2, RT-AX58U, RT-AX82U, RT-AX82U GUNDAM EDITION, RT-AX86 Series(RT-AX86U/RT-AX86S), RT-AX86U ZAKU II EDITION, RT-AX88U, RT-AX92U, TUF Gaming AX3000, TUF Gaming AX5400 (TUF-AX5400), ASUS ZenWiFi XD6, ASUS ZenWiFi AX (XT8) versiones anteriores a 3.0.4.386. 0.0.4.386.45898, y RT-AX68U versiones anteriores a 3.0.0.4.386.45911, permite a un atacante remoto intentar cualquier número de intentos de inicio de sesión por medio del envío de una petición HTTP específica",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
ASUS ROG Rapture GT-AX11000,CVE-2021-41436,"Un contrabando de peticiones HTTP en la aplicación web en ASUS ROG Rapture GT-AX11000, RT-AX3000, RT-AX55, RT-AX56U, RT-AX56U_V2, RT-AX58U, RT-AX82U, RT-AX82U GUNDAM EDITION, RT-AX86 Series(RT-AX86U/RT-AX86S), RT-AX86U ZAKU II EDITION, RT-AX88U, RT-AX92U, TUF Gaming AX3000, TUF Gaming AX5400 (TUF-AX5400), ASUS ZenWiFi XD6, ASUS ZenWiFi AX (XT8) versiones anteriores a 3.0.4.386. 0.0.4.386.45898, y RT-AX68U versiones anteriores a 3.0.0.4.386.45911, permite a un atacante remoto no autenticado hacer DoS por medio del envío de un paquete HTTP especialmente diseñado",NETWORK,LOW,NONE,NONE,HIGH,7.5,HIGH,NULL,NULL
Ayision Ays-WR01,CVE-2019-19514,"Los dispositivos Ayision Ays-WR01 versión v28K.RPT.20161224, permiten un ataque de tipo XSS almacenado en configuraciones de repetidor básicas por medio de un SSID.",NETWORK,LOW,LOW,LOW,NONE,5.4,MEDIUM,NULL,NULL
Ayision Ays-WR01,CVE-2019-19515,"Los dispositivos Ayision Ays-WR01 versión v28K.RPT.20161224, permiten un ataque de tipo XSS almacenado en configuraciones inalámbricas.",NETWORK,LOW,LOW,LOW,NONE,6.1,MEDIUM,NULL,NULL
Intelbras NPLUG,CVE-2018-12455,"Los dispositivos de repetidores inalámbricos Intelbras NPLUG 1.0.0.14 tienen una vulnerabilidad crítica que permite que un atacante se autentique en la interfaz web solo empleando ""admin:"" como nombre de la cookie.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Intelbras NPLUG,CVE-2018-12456,"Los dispositivos de repetidores inalámbricos Intelbras NPLUG 1.0.0.14 no tienen protección de tokens Cross-Site Request Forgery (CSRF) en la interfaz web, lo que permite que los atacantes realicen acciones como el cambio del SSID inalámbrico, reiniciar el dispositivo, editar listas de control de acceso o activar el acceso remoto.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Intelbras NPLUG,CVE-2018-17337,Los dispositivos Intelbras NPLUG 1.0.0.14 tienen Cross-Site Scripting (XSS) mediante un SSID manipulado que se recibe por medio de una transmisión de red.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
TP-Link Tapo C200,CVE-2021-4045,"La cámara IP TP-Link Tapo C200, en su versión de firmware 1.1.15 y anteriores, está afectada por una vulnerabilidad RCE no autenticada, presente en el binario uhttpd que es ejecutado por fallo como root. La explotación de esta vulnerabilidad permite a un atacante tomar el control total de la cámara",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
TP-Link Tapo C200,CVE-2022-41505,"An access control issue on TP-LInk Tapo C200 V1 devices allows physically proximate attackers to obtain root access by connecting to the UART pins, interrupting the boot process, and setting an init=/bin/sh value.",PHYSICAL,HIGH,HIGH,HIGH,HIGH,6.4,MEDIUM,NULL,NULL
TP-Link Tapo C200,CVE-2023-27126,The AES Key-IV pair used by the TP-Link TAPO C200 camera V3 (EU) on firmware version 1.1.22 Build 220725 is reused across all cameras. An attacker with physical access to a camera is able to extract and decrypt sensitive data containing the Wifi password and the TP-LINK account credential of the victim.,PHYSICAL,LOW,HIGH,NONE,NONE,4.6,MEDIUM,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2017-5173,"Se detectó un problema de Neutralización Inapropiada de Elementos Especiales (en un comando del sistema operativo) en Camera IP G-Cam/EFD-2250 versión 1.11.0.12 de Geutebruck . Se ha identificado una neutralización inapropiada de la vulnerabilidad de elementos especiales. Si los elementos especiales no son neutralizados apropiadamente, un atacante puede llamar a múltiples parámetros que pueden permitir el acceso al sistema operativo de nivel root, lo que permitiría la ejecución de código remota.",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2017-5174,Se detectó un problema de Omisión de Autenticación en la cámara IP G-Cam/EFD-2250 versión 1.11.0.12 de Geutebruck. Se ha identificado una vulnerabilidad de omisión de autenticación. La arquitectura del sistema de archivos existente podría permitir a los atacantes omitir el control de acceso que puede permitir la ejecución de código remota.,NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2018-7512,"Se ha identificado una vulnerabilidad Cross-Site Scripting (XSS) en las cámaras IP Geutebruck G-Cam/EFD-2250 1.12.0.4 y Topline TopFD-2125 3.15.1, que podrían permitir la ejecución remota de código.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2018-7516,"Se ha identificado una vulnerabilidad Server-Side Request Forgery (SSRF) en las cámaras IP Geutebruck G-Cam/EFD-2250 1.12.0.4 y Topline TopFD-2125 3.15.1, que podrían conducir a escaneos de redes en proxy.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2018-7520,"Se ha identificado una vulnerabilidad de control de acceso incorrecto en las cámaras IP Geutebruck G-Cam/EFD-2250 1.12.0.4 y Topline TopFD-2125 3.15.1, que podrían permitir la descarga de una configuración completa, incluyendo las contraseñas.",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2018-7524,"Se ha identificado una vulnerabilidad Cross-Site Request Forgery (CSRF) en las cámaras IP Geutebruck G-Cam/EFD-2250 1.12.0.4 y Topline TopFD-2125 3.15.1, que podrían permitir que se añada un usuario no autorizado al sistema.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2018-7528,"Se ha identificado una vulnerabilidad de inyección SQL en las cámaras IP Geutebruck G-Cam/EFD-2250 1.12.0.4 y Topline TopFD-2125 3.15.1, que podría permitir que un atacante altere datos almacenados.",NETWORK,LOW,PARTIAL,PARTIAL,NONE,6.4,MEDIUM,NULL,NULL
Geutebruck G-Cam/EFD-2250,CVE-2018-7532,"Se han identificado vulnerabilidades de falta de desautenticación en las cámaras IP Geutebruck G-Cam/EFD-2250 1.12.0.4 y Topline TopFD-2125 3.15.1, que podrían permitir la ejecución remota de código.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
ADC-V522IR,CVE-2018-19588,"Los dispositivos ADC-V522IR versión 0100b9 de Alarm.com, presentan un Control de Acceso Incorrecto.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,9.0,HIGH,NULL,NULL
ADC-V522IR,CVE-2019-9657,"Los dispositivos ADC-V522IR versión 0100b9 de Alarm.com, presentan un Control de Acceso Incorrecto, un problema diferente al CVE-2018-19588. Esto ocurre debido a la protección incorrecta de los certificados VPN (usadas para iniciar una sesión VPN en la infraestructura de Alarm.com) en el dispositivo de cámara local.",LOCAL,LOW,PARTIAL,PARTIAL,PARTIAL,4.6,MEDIUM,NULL,NULL
ABUS Secvest FUAA50000,CVE-2019-9862,"Se ha descubierto un problema en el sistema de alarma inalámbrica ABUS Secvest FUAA50000 3.01.01, junto con el control remoto Secvest FUBE50014 o FUBE50015. Debido a la falta de la ""transmisión de señal cifrada"", un atacante puede espiar datos sensibles en texto claro (por ejemplo, el estado actual del código evolutivo).",ADJACENT_NETWORK,LOW,PARTIAL,NONE,NONE,3.3,LOW,NULL,NULL
ABUS Secvest FUAA50000,CVE-2019-9863,"Debido al uso de un algoritmo inseguro para códigos evolutivos en el sistema de alarma inalámbrica ABUS Secvest FUAA50000 3.01.01 y sus controles remotos FUBE50014 y FUBE50015, un atacante puede predecir códigos evolutivos futuros y, así, controlar remotamente el sistema de alarma de forma no autorizada.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
ABUS Secvest FUAA50000,CVE-2019-9860,"Debido a la comunicación de señales no cifrada y a la predecibilidad de los códigos evolutivos, un atacante puede ""desincronizar"" un control remoto inalámbrico de ABUS Secvest (FUBE50014 o FUBE50015), relacionado con su sistema de alarma inalámbrica Secvest controlada FUAA50000 3.01.01, por lo que los comandos enviados por el control remoto ya no se aceptan.",NETWORK,LOW,NONE,NONE,PARTIAL,5.0,MEDIUM,NULL,NULL
ABUS Secvest FUAA50000,CVE-2019-9861,"Producto del uso de una tecnología RFID no segura (MIFARE Classic), las claves de chip de proximidad ABUS (tokens RFID) del sistema de alarma inalambrico de ABUS Secvest FUAA50000 pueden clonarse fácilmente y utilizarse para desactivar el sistema de alarma de forma no autorizada.",ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,NONE,4.8,MEDIUM,NULL,NULL
ABUS Secvest FUAA50000,CVE-2019-14261,"Se ha descubierto un fallo en los dispositivos ABUS Secvest FUAA50000 versión 3.01.01. Debido a una implementación insuficiente de la detección de interferencias, un atacante puede suprimir correctamente los mensajes de RF recibidos enviados entre componentes periféricos inalámbricos, por ejemplo, detectores inalámbricos o controles remotos, y la central de alarmas ABUS Secvest. Un atacante puede realizar un ataque de ""interferencia reactiva"". El bloqueo reactivo simplemente detecta el inicio de un mensaje de RF enviado por un componente del sistema de alarma inalámbrico ABUS Secvest, por ejemplo, un detector de movimiento inalámbrico (FUBW50000) o un control remoto (FUBE50014 o FUBE50015), y lo superpone con datos aleatorios antes del finaliza el mensaje RF original. De este modo, el receptor (central de alarma) no puede decodificar adecuadamente la señal transmitida original. Esto permite que un atacante suprima mensajes RF recibidos correctamente del sistema de alarma inalámbrico de una manera no autorizada, por ejemplo, mensajes de estado enviados por un detector que indica una intrusión.",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,NULL,NULL
ABUS Secvest FUAA50000,CVE-2020-28973,"El sistema de alarma inalámbrico ABUS Secvest FUAA50000 versión (v3.01.17) no autentica apropiadamente algunas peticiones en su interfaz HTTPS incorporada.&#xa0;Alguien puede usar esta vulnerabilidad para conseguir información confidencial del sistema, como nombres de usuario y contraseñas.&#xa0;Esta información puede ser usada para reconfigurar o deshabilitar el sistema de alarma",NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,NULL,NULL
Chuango 433 MHz burglar-alarm,CVE-2019-9659,"La línea de alarmas de antirrobo de 433 MHz de Chuango utiliza código estático en el control RF remoto, permitiendo a un atacante armar, desarmar, o desencadenar la alarma de manera remota mediante ataques de reproducción, tal y como queda demostrado con los productos Chuango patentados y sus demás productos como el sistema de alarmas por wifi EM8617 OV2.",NETWORK,LOW,NONE,PARTIAL,PARTIAL,6.4,MEDIUM,NULL,NULL
