Modelo,CVE ID,Second Description,AccessVector,Attack Complexity,Confidentiality Impact,Integrity Impact,Availability Impact,Base Score,Base Severity,Exploitability Score,Impact Score
iPhone 2,CVE-2016-1187,Cybozu KUNAI para iPhone 2.0.3 hasta la versión 3.1.5 y para Android 2.1.2 hasta la versión 3.0.4 no verifica certificados SSL.,NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2010-1776,"Find My iPhone en iOS 2.0 hasta la versión 3.1.3 para iPhone 3G y posteriores e iOS 2.1 hasta la versión 3.1.3 para iPod touch (segunda generación) y posteriores, cuando Find My iPhone está deshabilitado, permite a usuarios remotos autenticados con una cuenta MobileMe asociada limpiar el dispositivo.",NETWORK,HIGH,NONE,NONE,COMPLETE,4.9,MEDIUM,,
iPhone 2,CVE-2017-5912,"La aplicación FOREX.com FOREXTrader para iPhone entre la versión 2.9.12 y la 2.9.14 para iOS, no verifica los certificados X.509 de servidores SSL, lo que permite a los atacantes man-in-the-middle falsificar servidores y obtener información confidencial a través de un certificado manipulado.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 2,CVE-2019-18426,"Una vulnerabilidad en WhatsApp Desktop versiones anteriores a 0.3.9309, cuando se combina con WhatsApp para iPhone versiones anteriores a 2.20.10, permite ataques de tipo cross-site scripting y la lectura de archivos locales. Explotar la vulnerabilidad requiere que la víctima haga clic en la vista previa de un enlace de mensaje de texto especialmente diseñado.",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
iPhone 4,CVE-2009-0153,"International Components para Unicode (ICU) en Apple Mac OS X v10.5 antes de v10.5.7 no maneja correctamente las secuencias de bytes no válidos durante la conversión a Unicode, lo cual podría permitir a atacantes remotos realizar ataques de secuencias de comandos en sitios cruzados (XSS).",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-0945,"WebKit, utilizado en Safari anterior a v3.2.3 y v4 Public Beta, en Apple Mac OS X v10.4.11 y v10.5 y anteriores a v10.5.7 y Windows permite a atacantes remotos ejecutar código arbitrario a través de un objeto elaborado SVGList que provoca una corrupción de memoria.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-1681,"WebKit en Apple Safari anteriores a v4.0 no previene que páginas web sean cargadas en contenidos de terceros dentro de un ""submarco"", lo que permite a los atacantes remotos evitar la Política Original Misma y conduce a un ataque de ""clickjacking"" a través de un documento HTML manipulado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1684,"Vulnerabilidad de ejecución de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores a v4.0, permite a los atacantes remotos inyectar arbitrariamente una secuencia de comandos web o HTML a través de un procesador de evento que lanza la ejecución de una secuencia de comandos en el contexto del próximo documento cargado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1685,Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari antes de v4.0 permite a atacantes remotos inyectar HTML o secuencias de comandos web arbitrarios sobrescribiendo  la propiedad document.implementation de (1) un documento embebido o (2) un documento padre.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1686,"WebKit en Apple Safari antes de v4.0 no maneja adecuadamente constantes (alias const) declaradas en una operación de conversión de tipo durante el manejo de excepciones en JavaScript, lo cual permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y cuelgue de aplicación) a través de un documento HTML elaborado.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-1687,"El JavaScript garbage collector en WebKit en Apple Safari anteriores a v4.0 no maneja adecuadamente la localización de fallos, lo que permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (consumo de memoria y caída de aplicación) a través de un documento HTML manipulado que lanza acceso de escritura a un ""offset de un puntero NULL"".",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-1688,"Vulnerabilidad de ejecución de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores a v4.0 permite a los atacantes remotos inyectar arbitrariamente una secuencia de comandos web o HTML a través de vectores relativos a determinados contextos de seguridad un desarrollo que no es el ""método estándar HTML 5"".",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1689,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores v4.0 permite a atacantes remotos inyectar secuencias de comandos web o HTML de su elección a través de vectores qeu implican la presentación de un formulario la direccion about:blank, referido a un reemplazo en un contexto de seguridad.
",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1690,"Una vulnerabilidad de uso de memoria previamente liberada en WebKit, como es usado en Safari de Apple anterior a versión 4.0, iPhone OS versiones 1.0 hasta 2.2.1, iPhone OS para iPod touch versiones 1.1 hasta 2.2.1, Chrome de Google versión 1.0.154.53, y posiblemente otros productos, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y bloqueo de aplicación) mediante el establecimiento de una propiedad no especificada de una etiqueta HTML que causa que los elementos secundarios se liberen y más adelante se tenga acceso cuando se produce un error HTML, relacionado con ""recursion in certain DOM event handlers"".",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-1691,Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anterior a v4.0 permite a atacantes remotos inyectar secuencias de comandos web a su elección o HTML a través de vectores relacionados con el control insuficiente de acceso a los prototipos estándar de JavaScript en otros dominios.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1693,"WebKit en Apple Safari anteriores a v4.0 permite a atacantes remotos leer imágenes desde sitios Web de su elección a través de un elemento CANVAS con una imagen SVG, relativo a ""Característica de captura de imagen en sitio cruzado"".",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
iPhone 4,CVE-2009-1694,"WebKit en Apple Safari anterior a v4.0 no redirecciona correctamente, lo que permite a atacantes remotos leer las imágenes de sitios web a su eleccion a traves de vectores relacionados al elemento CANVAS y redirección, relacionado con una ""incidencia de captura de imagen de sitios cruzados.""",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
iPhone 4,CVE-2009-1695,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit de Apple Safari anterior a v4.0, permite a atacantes remotos inyectar secuencias de comandos Web o HTML de su elección a través de vectores que incluyen acceso a contenidos de marco después de finalizar la transición de una página.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1696,"WebKit en Apple Safari anterior a v4.0 emplea números aleatorios predecibles en las aplicaciones JavaScript, esto simplifica a los servidores Web remotos seguir el comportamiento de un usuario de Safari en una sesión.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,,
iPhone 4,CVE-2009-1697,"Vulnerabilidad de inyección CRLF (se refiere a CR (retorno de carro) y LF (salto de línea)) en WebKit en Apple Safari anterior a v4.0. Permite a atacantes remotos inyectar cabeceras HTTP y saltarse la política ""Same Origin"" a través de un documento HTML manipulado, relativo a ataques de secuencias de comandos en sitios cruzados (XSS) que dependen de la comunicación con sitios Web arbitrarios dentro del mismo servidor Web, mediante el uso de XMLHttpRequest sin la cabecera Host.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1698,"WebKit en Apple Safari anteriores a v4.0 no inicializa un puntero durante el proceso de llamada de función attr Cascading Style Sheets (CSS) con un argumento numérico largo, lo que permite a los atacantes remotos ejecutar arbitrariamente código o causar una denegación de servicio (corrupción de memoria y caída de la aplicación) a través de documentos HTML manipulados.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-1699,"La implementación de la hoja de estilo XSL en WebKit en Apple Safari anterior a v4.0 no maneja adecuadamente las entidades externas XML, lo cual permite a atacantes remotos leer ficheros arbitrarios a través de un DTD elaborado, como lo demuestra un fichero: ///etc/passwd URL en una declaración de entidad, relacionado con un ""ataque XXE"".",NETWORK,MEDIUM,COMPLETE,NONE,NONE,7.1,HIGH,,
iPhone 4,CVE-2009-1700,"La implementación XSLT en WebKit en Apple Safari anteriores a 4.0 no trata apropiadamente las redirecciones, lo que permite a los atacantes remotos leer contenido XML desde páginas web arbitrarias a través de documentos manipudados.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1701,"Vulnerabilidad de uso después de la liberación en la implementación en WebKit en Apple Safari anteriores a v4.0, permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de la aplicación) destruyendo un elemento document.body que tiene un contenedor XML no especificado con elementos que soportan el atributo dir. 
",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-1702,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en WebKit en Apple Safari anteriores a v4.0 permite a atacantes remotos inyectar secuencias de comandos web i HTML a traves de vctores relacionados con la gestion inadecuada de los objetos ""Location"" y ""History"".",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1724,"Una vulnerabilidad de tipo cross-site scripting (XSS) en WebKit en Safari de Apple anterior a versión 4.0.2, tal y como es usado en iPhone OS anterior a versión 3.1, iPhone OS anterior a versión 3.1.1 para iPod touch, y otras plataformas, permite a los atacantes remotos inyectar script web o HTML arbitrario por medio de vectores relacionados con los objetos primarios y superiores.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2009-1725,"WebKit en Apple Safari anterior a v4.0.2, no maneja adecuadamente las referencias de caracteres numéricos, lo que permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (corrupción de memoria y caída de aplicación) a través de un documento HTML manipulado.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2009-2199,"Una vulnerabilidad de lista negra incompleta en WebKit en Safari de Apple anterior a versión 4.0.3, como es usado en iPhone OS anterior a versión 3.1, iPhone OS anterior a  versión 3.1.1, para iPod touch y otras plataformas, permite a atacantes remotos falsificar nombres de dominio en URL y posiblemente conducir ataques de phishing, por medio de homoglifos no especificados.",NETWORK,MEDIUM,NONE,PARTIAL,PARTIAL,5.8,MEDIUM,,
iPhone 4,CVE-2010-1029,"Vulnerabilidad de consumo en la pila en la función WebCore:: CSSSelector en WebKit, utilizado en Apple Safari v4.0.4, Apple Safari en iPhone OS y iPhone OS para iPod touch, y Google Chrome v4.0.249, permite a tacantes remotos provocar una denegación de servicio(caída de aplicación) o posiblemente ejecutar código de su elección a través de un elemento STYLE compuesto de un número largo de secuencias *>",NETWORK,LOW,NONE,NONE,PARTIAL,5.0,MEDIUM,,
iPhone 4,CVE-2010-1119,"Una vulnerabilidad de uso de memoria previamente liberada en WebKit en Safari de Apple anterior a versión 5.0 sobre Mac OS X versiones 10.5 hasta 10.6 y Windows, Safari anterior a versión 4.1 sobre Mac OS X versión 10.4, y Safari en iPhone OS de Apple, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (bloqueo de aplicación), o leer la base de datos SMS u otros datos, por medio de vectores relacionados con ""attribute manipulation"", como es demostrado por Vincenzo Iozzo y Ralf Philipp Weinmann durante una competición Pwn2Own en CanSecWest 2010.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
iPhone 4,CVE-2010-1387,"Vulnerabilidad no específicada en WebKit en Apple iTunes anteriores a v9.2 en Windows, tiene un impacto y vectores de ataque desconocidos, es una vulnerabilidad diferente a CVE-2010-1387 y  CVE-2010-1769.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2010-1407,"WebKit en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch no implementa de manera adecuada el método history.replaceState en ciertas situaciones relacionadas con elementos IFRAME, lo que permite a atacantes remotos obtener información sensible mediante un documento HTML manipulado.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2010-1751,"Application Sandbox en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch no impide el acceso a la fototeca, lo que puede permitir a atacantes remotos obtener información de la ubicación mediante vectores no especificados.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,,
iPhone 4,CVE-2010-1752,Desbordamiento de búfer basado en pila en CFNetwork en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de la aplicación) mediante vectores relacionados con el manejo de URL.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1753,ImageIO en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (corrupción de memoria y caída de la aplicación) mediante una imagen JPEG manipulada.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1754,"Passcode Lock en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch no maneja de manera adecuada desbloqueos basados en alertas en conjunción con las operaciones subsiguientes de bloqueo remoto a través de MobileMe, lo que permite a atacantes físicamente próximos eludir los requerimientos de clave de acceso establecidos mediante vectores no especificados.",LOCAL,MEDIUM,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,,
iPhone 4,CVE-2010-1755,"Safari en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch no implementa de manera adecuada la opción ""Aceptar cookies"",  lo que facilita a los servidores web remotos rastrear a los usuarios a través de una cookie.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,,
iPhone 4,CVE-2010-1756,"La aplicación de Ajustes en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch no notifica adecuadamente la red wireless que está en uso, lo que puede facilitar a atacantes remotos conducir a los usuarios a comunicarse a través de una red no deseada.",NETWORK,MEDIUM,PARTIAL,PARTIAL,NONE,5.8,MEDIUM,,
iPhone 4,CVE-2010-1757,"WebKit en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch no hace cumplir las restricciones previstas en la muestra de contenido por un elemento IFRAME, lo que permite a atacantes remotos falsificar el interfaz de usuario a través de un documento HTML manipulado.",NETWORK,LOW,NONE,PARTIAL,PARTIAL,6.4,MEDIUM,,
iPhone 4,CVE-2010-1769,"Vulnerabilidad no especificada en WebKit en Apple iTunes anteriores a v9.2 en Windows, tiene un impacto y vectores de ataque desconocidos, es una vulnerabilidad diferente a CVE-2010-1387 y  CVE-2010-1763.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
iPhone 4,CVE-2010-1775,"Condición de carrera en Passcode Lock en Apple iOS en versiones anteriores a la 4 en el iPhone y iPod touch permite a atacantes físicamente próximos eludir los requerimientos de contraseña establecidos y asociar un dispositivo bloqueado con una computadora y acceder a datos de su elección, a través de vectores relacionados con el arranque inicial.",LOCAL,MEDIUM,PARTIAL,NONE,NONE,1.9,LOW,,
iPhone 4,CVE-2010-1781,Doble vulnerabilidad libre en WebKit en Apple iOS anterior a v4.1 en el iPhone e iPod touch permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (caída de aplicación) a través de vectores relacionados con la prestación de un elemento en línea.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1797,"Múltiples desbordamientos de búfer en la región ?stack de la memoria en la función cff_decoder_parse_charstrings en el intérprete CFF Type2 CharStrings en el archivo cff/cffgload.c en FreeType anterior a versión  2.4.2, tal y como es usado en iOS de Apple anterior a versión  4.0.2 en el iPhone y iPod touch y anterior a versión 3.2.2 en el iPad, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria) por medio de códigos CFF  especialmente diseñados en fuentes insertadas en un documento PDF, como es demostrado por JailbreakMe. NOTA: algunos de estos detalles son obtenidos de información de terceros.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,,
iPhone 4,CVE-2010-1809,"El componente Accessibility en Apple iOS anterior a v4.1 en el iPhone e iPod touch no lleva a cabo el esperado anuncio de VoiceOver asociado con el icono de ubicación de servicios, que tiene un impacto y unos vectores de ataque no especificados.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
iPhone 4,CVE-2010-1810,"FaceTime en Apple iOS anterior a v4.1 en el iPhone e iPod touch no maneja correctamente certificados X.509 no válidos, lo cual permite a atacantes de ""hombre-en-medio"" redireccionar llamadas a través de un certificado manipulado.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,3.5,LOW,,
iPhone 4,CVE-2010-1811,ImageIO en Apple iOS anterior a v4.1 en el iPhone e iPod touch permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y caída de la aplicación) a través de un archivo TIFF manipulado.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1812,"Vulnerabilidad de uso después de la liberación en WebKit en Apple iOS anterior a v4.1 en el iPhone e iPod touch, permite a atacantes remotos producir una denegación de servicio (caída de la aplicación) mediante vectores que comprenden selecciones.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1813,WebKit de Apple OI anterior a v4.1 en el iPhone e iPod touch permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y caída de la aplicación) a través de vectores que comprenden HTML object outlines.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1814,WebKit en Apple OI anterior a v4.1 en el iPhone y el iPod touch permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y caída de la aplicación) a través de vectores que implican form menus.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1815,"Vulnerabilidad de uso después de la liberación en WebKit en Apple iOS anterior a v4.1 en iPhone e iPod touch, permite a atacantes remotos producir una denegación de servicio (caída de aplicación) mediante vectores que comprenden las barras de desplazamiento.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-1817,"Desbordamiento de búfer en ImageIO en Apple iOS anterior a v4,1 en el iPhone e iPod touch permite a atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (caída de aplicación) a través de un archivo GIF manipulado.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-2972,,,,,,,,,,
iPhone 4,CVE-2010-2973,"Un desbordamiento de enteros en IOSurface en Apple iOS anterior a versión 4.0.2 en el iPhone y iPod touch, y anterior a versión 3.2.2 en la iPad, permite a los usuarios locales alcanzar privilegios por medio de vectores que involucran las propiedades de IOSurface, como es demostrado por JailbreakMe.",LOCAL,MEDIUM,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,,
iPhone 4,CVE-2010-3832,Desbordamiento de búfer basado en memoria dinámica en la implementación de gestión de la movilidad GSM en Telephony en Apple iOS anterior a v4.2 en el iPhone y el iPAD permite a atacantes remotos ejecutar código a su elección en el procesador de baseband a través de un campo Temporary Mobile Subscriber Identity (TMSI) manipulado.,NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2010-4012,Condición de carrera en Apple iOS 4.0 a 4.1 para iPhone 3G y posteriores permite a atacantes físicamente próximos eludir el bloqueo con código de seguridad realizando una llamada desde la pantalla de llamadas de emergencia y rápidamente presionando el botón de reposo/activación.,LOCAL,HIGH,COMPLETE,COMPLETE,COMPLETE,6.2,MEDIUM,,
iPhone 4,CVE-2011-1344,"Vulnerabilidad sin especificar en WebKit. Tal como se utiliza en Apple Safari 5.0.4 en Mac OS X 10.6.6, permite a atacantes remotos ejecutar código arbitrario a través de vectores desconocidos, como ha demostrado Chaouki Bekrar durante el concurso Pwn2Own de la CanSecWest 2011.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2011-1417,"Un desbordamiento de enteros en QuickLook, tal y como es usado en Mac OS X anterior a versión 10.6.7 y MobileSafari en iOS anterior a versión  4.2.7 y versiones 4.3.x anteriores a 4.3.2, de Apple, permite a los atacantes remotos ejecutar código arbitrario o causar una denegación de servicio (corrupción de memoria y bloqueo de aplicación) por medio de un documento de Microsoft Office con un campo de tamaño diseñado en OfficeArtMetafileHeader, relacionado a OfficeArtBlip, como es demostrado en el iPhone por Charlie Miller y Dion Blazakis durante una competencia de Pwn2Own en CanSecWest 2011.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,,
iPhone 4,CVE-2012-1327,"dot11t/t_if_dot11_hal_ath.c en Cisco IOS v12.3, v12.4, v15.0, y v15.1 permite a atacantes remotos causar una denegación de servicio (reinicio del sistema) a través de tráfico 802.11, como se demuestra con una llamada de vídeo desde un Apple iOS 5.0 en un iPhone 4S, también conocido como Bug ID CSCtt94391.",ADJACENT_NETWORK,LOW,NONE,NONE,COMPLETE,6.1,MEDIUM,,
iPhone 4,CVE-2017-8248,"Podría ocurrir un desbordamiento de búfer al procesar un mensaje NAS descendiente en Qualcomm Telephony tal y como se emplea en Apple iPhone 5 y siguientes, iPad 4th generation y siguientes, y iPod touch 6th generation.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,,
TP-LINK ARCHER,CVE-2015-3035,"Vulnerabilidad de salto de directorio en TP-LINK Archer C5 (1.2) con firmware anterior a 150317, C7 (2.0) con firmware anterior a 150304, y C8 (1.0) con firmware anterior a 150316, Archer C9 (1.0), TL-WDR3500 (1.0), TL-WDR3600 (1.0), y TL-WDR4300 (1.0) con firmware anterior a 150302, TL-WR740N (5.0) y TL-WR741ND (5.0) con firmware anterior a 150312, y TL-WR841N (9.0), TL-WR841N (10.0), TL-WR841ND (9.0), y TL-WR841ND (10.0) con firmware anterior a 150310 permite a atacantes remotos leer ficheros arbitrarios a través de un .. (punto punto) en PATH_INFO en login/.",NETWORK,LOW,COMPLETE,NONE,NONE,7.8,HIGH,,
TP-LINK ARCHER,CVE-2017-11519,"El archivo passwd_recovery.lua en TP-Link Archer versión C9 (UN) _V2_160517, permite a un atacante restablecer la contraseña de administrador al aprovechar un seed generador de números aleatorios predecible. Esto se soluciona en versión C9 (UN) _V2_170511.",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,,
TP-LINK ARCHER,CVE-2018-13134,Los dispositivos TP-Link Archer C1200 1.13 Build 2018/01/24 rel.52299 EU tienen Cross-Site Scripting (XSS) mediante PATH_INFO en el URI /webpages/data.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
TP-LINK ARCHER,CVE-2018-19537,Los dispositivos TP-Link Archer C5 hasta la versión V2_160201_US permiten la ejecución de comandos mediante metacaracteres shell en la línea wan_dyn_hostname de un archivo de configuración cifrado con la clave 478DA50BF9E3D2CF y subido mediante la interfaz de la web a través de la cuenta web de administración.  En algunos casos se podría utilizar la contraseña admin por defecto.,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,9.0,HIGH,,
TP-LINK ARCHER,CVE-2016-10719,"Los dispositivos TP-Link Archer CR-700 1.0.6 tienen una vulnerabilidad XSS que se puede introducir en la cuenta de administrador a través de una solicitud DHCP, lo que permite al atacante robar la información de la cookie, que contiene el nombre de usuario y la contraseña codificados en base64.",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,,
TP-LINK ARCHER,CVE-2019-13613,"CMD_FTEST_CONFIG en el protocolo Device Debug de TP-Link  en el enrutador Wireless Router Archer de TP-Link versiones 1.0.0 Build 20180502 rel.45702 (EU) y anteriores, es propensa a un desbordamiento de búfer en la región stack de la memoria, lo que permite a un atacante remoto lograr la ejecución de código o denegación de servicio mediante el envío de una carga útil diseñada hacia servidor de escucha.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,,
TP-LINK ARCHER,CVE-2019-13614,"CMD_SET_CONFIG_COUNTRY en el protocolo Device Debug de TP-Link  en  enrutador Archer C1200 de TP-Link  versiones 1.0.0 Build 20180502 rel.45702 y anteriores, es propensa a un desbordamiento de búfer en la región stack de la memoria, lo que permite a un atacante remoto lograr la ejecución de código o la denegación de servicio mediante el envío de una carga útil diseñada hacia el servidor de escucha.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,,
TP-LINK ARCHER,CVE-2019-13266,"Los dispositivos TP-Link Archer C3200 V1 y Archer C2 V1 poseen una Compartimentación Insuficiente entre una red host y una red invitada que es establecida por el mismo dispositivo. Una Petición DHCP se envía al router con un determinado campo Transaction ID. Siguiendo el protocolo DHCP, el router responde con un mensaje ACK o NAK. Estudiando el caso de NAK reveló que el router envía erróneamente el NAK tanto a las redes Host como a las Invitadas con el mismo Transaction ID que se encuentra en la petición DHCP. Esto permite que la codificación de datos se envíe por medio del enrutador hacia el campo Transaction ID de 32 bits.",ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,5.8,MEDIUM,,
TP-LINK ARCHER,CVE-2019-13267,"Los dispositivos TP-Link Archer C3200 V1 y Archer C2 V1 tienen una compartimentación insuficiente entre una red host y una red de invitados establecida por el mismo dispositivo. Para transferir los datos de la red del host a la red del invitado, el remitente se une y después deja a un grupo IGMP. Después de que salga, el router (siguiendo el protocolo IGMP) crea un paquete de la interrogación de la membresía IGMP con el IP del grupo y lo envía al host y a las redes del invitado. Los datos se transfieren dentro del campo IP de grupo, que está completamente controlado por el remitente.",ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,5.8,MEDIUM,,
TP-LINK ARCHER,CVE-2019-13268,"Los dispositivos TP-Link Archer C3200 V1 y Archer C2 V1 tienen una compartimentación insuficiente entre una red host y una red de invitados establecida por el mismo dispositivo. Reenvían las peticiones ARP, que se envían como paquetes de broadcast, entre el host y las redes de invitados. Para utilizar esta fuga como un canal encubierto directo, el remitente puede emitir trivialmente una solicitud ARP a un equipo arbitrario de la red. (En general, algunos routers restringen el reenvío ARP solo a las solicitudes destinadas a la máscara de subred de la red, pero estos enrutadores no restringieron este tráfico de ninguna manera. Dependiendo de este factor, uno debe utilizar los 8 bits más bajos de la dirección IP, o los 32 bits enteros, como la carga útil de datos.)",ADJACENT_NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,5.8,MEDIUM,,
