idCWE;nombre_en;descripcion_en;nombre;descripcion
1049;Excessive Data Query Operations in a Large Data Table;The product performs a data query with a large number of joins and sub-queries on a large data table.;Operaciones excesivas de consulta de datos en una gran tabla de datos;El producto realiza una consulta de datos con una gran cantidad de uniones y subterías en una tabla de datos grande.
1050;Excessive Platform Resource Consumption within a Loop;The product has a loop body or loop condition that contains a control element that directly or indirectly consumes platform resources, e.g. messaging, sessions, locks, or file descriptors.;Consumo excesivo de recursos de la plataforma dentro de un bucle;El producto tiene una condición de cuerpo o bucle de bucle que contiene un elemento de control que consume directa o indirectamente los recursos de la plataforma, p.Mensajes, sesiones, bloqueos o descriptores de archivos.
1051;Initialization with Hard-Coded Network Resource Configuration Data;The product initializes data using hard-coded values that act as network resource identifiers.;Inicialización con datos de configuración de recursos de red codificados;El producto inicializa los datos utilizando valores codificados que actúan como identificadores de recursos de red.
1052;Excessive Use of Hard-Coded Literals in Initialization;The product initializes a data element using a hard-coded literal that is not a simple integer or static constant element.;Uso excesivo de literales codificados en la inicialización;El producto inicializa un elemento de datos utilizando un literal codificado que no es un entero simple o un elemento constante estático.
1053;Missing Documentation for Design;The product does not have documentation that represents how it is designed.;Falta documentación para el diseño;El producto no tiene documentación que represente cómo está diseñado.
1054;Invocation of a Control Element at an Unnecessarily Deep Horizontal Layer;The code at one architectural layer invokes code that resides at a deeper layer than the adjacent layer, i.e., the invocation skips at least one layer, and the invoked code is not part of a vertical utility layer that can be referenced from any horizontal layer.;Invocación de un elemento de control en una capa horizontal innecesariamente profunda;El código en una capa arquitectónica invoca un código que reside en una capa más profunda que la capa adyacente, es decir, la invocación omite al menos una capa, y el código invocado no forma parte de una capa de utilidad vertical que se puede hacer referencia desde cualquier capa horizontal.
1055;Multiple Inheritance from Concrete Classes;The product contains a class with inheritance from more than one concrete class.;Herencia múltiple de clases de concreto;El producto contiene una clase con herencia de más de una clase concreta.
1056;Invokable Control Element with Variadic Parameters;A named-callable or method control element has a signature that supports a variable (variadic) number of parameters or arguments.;Elemento de control invocable con parámetros variádicos;Un elemento de control de método o llamable con nombre tiene una firma que admite un número de parámetros o argumentos variables (variádicos).
1057;Data Access Operations Outside of Expected Data Manager Component;The product uses a dedicated, central data manager component as required by design, but it contains code that performs data-access operations that do not use this data manager.;Operaciones de acceso a datos fuera del componente esperado del administrador de datos;El producto utiliza un componente de administrador de datos central dedicado según lo requerido por el diseño, pero contiene un código que realiza operaciones de acceso de datos que no usan este administrador de datos.
1058;Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element;The code contains a function or method that operates in a multi-threaded environment but owns an unsafe non-final static storable or member data element.;Elemento de control invocable en contexto múltiple con un elemento estorable o miembro no final;El código contiene una función o método que opera en un entorno multiproceso pero posee un elemento inseguro no final de datos storable o miembro de membres.
1059;Insufficient Technical Documentation;The product does not contain sufficient technical or engineering documentation (whether on paper or in electronic form) that contains descriptions of all the relevant software/hardware elements of the product, such as its usage, structure, architectural components, interfaces, design, implementation, configuration, operation, etc.;Documentación técnica insuficiente;El producto no contiene suficiente documentación técnica o de ingeniería (ya sea en papel o en forma electrónica) que contenga descripciones de todos los elementos relevantes de software/hardware del producto, como su uso, estructura, componentes arquitectónicos, interfaces, diseño, implementación,configuración, operación, etc.
1060;Excessive Number of Inefficient Server-Side Data Accesses;The product performs too many data queries without using efficient data processing functionality such as stored procedures.;Número excesivo de accesos de datos ineficientes del lado del servidor;El producto realiza demasiadas consultas de datos sin utilizar una funcionalidad eficiente de procesamiento de datos, como procedimientos almacenados.
1061;Insufficient Encapsulation;The product does not sufficiently hide the internal representation and implementation details of data or methods, which might allow external components or modules to modify data unexpectedly, invoke unexpected functionality, or introduce dependencies that the programmer did not intend.;Encapsulación insuficiente;El producto no oculta suficientemente los detalles de la representación interna y la implementación de los datos o métodos, lo que podría permitir que los componentes o módulos externos modifiquen los datos inesperadamente, invocan funcionalidad inesperada o introducen dependencias que el programador no pretendía.
1062;Parent Class with References to Child Class;The code has a parent class that contains references to a child class, its methods, or its members.;Clase de padres con referencias a la clase infantil;El Código tiene una clase principal que contiene referencias a una clase infantil, sus métodos o sus miembros.
1063;Creation of Class Instance within a Static Code Block;A static code block creates an instance of a class.;Creación de instancia de clase dentro de un bloque de código estático;Un bloque de código estático crea una instancia de una clase.
1064;Invokable Control Element with Signature Containing an Excessive Number of Parameters;The product contains a function, subroutine, or method whose signature has an unnecessarily large number of parameters/arguments.;Elemento de control invocable con firma que contiene un número excesivo de parámetros;El producto contiene una función, subrutina o método cuya firma tiene una cantidad innecesariamente grande de parámetros/argumentos.
1065;Runtime Resource Management Control Element in a Component Built to Run on Application Servers;The product uses deployed components from application servers, but it also uses low-level functions/methods for management of resources, instead of the API provided by the application server.;Elemento de control de gestión de recursos de tiempo de ejecución en un componente creado para ejecutarse en servidores de aplicaciones;El producto utiliza componentes implementados de los servidores de aplicaciones, pero también utiliza funciones/métodos de bajo nivel para la administración de recursos, en lugar de la API proporcionada por el servidor de aplicaciones.
1066;Missing Serialization Control Element;The product contains a serializable data element that does not have an associated serialization method.;El elemento de control de serialización faltante;El producto contiene un elemento de datos serializable que no tiene un método de serialización asociado.
1067;Excessive Execution of Sequential Searches of Data Resource;The product contains a data query against an SQL table or view that is configured in a way that does not utilize an index and may cause sequential searches to be performed.;Ejecución excesiva de búsquedas secuenciales de recursos de datos;El producto contiene una consulta de datos en una tabla o vista SQL que se configura de una manera que no utiliza un índice y puede hacer que se realicen búsquedas secuenciales.
1068;Inconsistency Between Implementation and Documented Design;The implementation of the product is not consistent with the design as described within the relevant documentation.;Inconsistencia entre implementación y diseño documentado;La implementación del producto no es consistente con el diseño como se describe en la documentación relevante.
1069;Empty Exception Block;An invokable code block contains an exception handling block that does not contain any code, i.e. is empty.;Bloque de excepción vacío;Un bloque de código invocable contiene un bloque de manejo de excepciones que no contiene ningún código, es decir, está vacío.
1070;Serializable Data Element Containing non-Serializable Item Elements;The product contains a serializable, storable data element such as a field or member, but the data element contains member elements that are not serializable.;Elemento de datos serializable que contiene elementos de elementos no serializables;El producto contiene un elemento de datos serializable y almacenable, como un campo o miembro, pero el elemento de datos contiene elementos miembros que no son serializables.
1071;Empty Code Block;The source code contains a block that does not contain any code, i.e., the block is empty.;Bloque de código vacío;El código fuente contiene un bloque que no contiene ningún código, es decir, el bloque está vacío.
1072;Data Resource Access without Use of Connection Pooling;The product accesses a data resource through a database without using a connection pooling capability.;Acceso de recursos de datos sin el uso de la agrupación de conexión;El producto accede a un recurso de datos a través de una base de datos sin utilizar una capacidad de agrupación de conexión.
1073;Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses;The product contains a client with a function or method that contains a large number of data accesses/queries that are sent through a data manager, i.e., does not use efficient database capabilities.;Elemento de control invocable no SQL con un número excesivo de accesos de recursos de datos;El producto contiene un cliente con una función o método que contiene una gran cantidad de accesos/consultas de datos que se envían a través de un administrador de datos, es decir, no utiliza capacidades de base de datos eficientes.
1074;Class with Excessively Deep Inheritance;A class has an inheritance level that is too high, i.e., it has a large number of parent classes.;Clase con herencia excesivamente profunda;Una clase tiene un nivel de herencia que es demasiado alto, es decir, tiene una gran cantidad de clases de padres.
1075;Unconditional Control Flow Transfer outside of Switch Block;The product performs unconditional control transfer (such as a goto) in code outside of a branching structure such as a switch block.;Transferencia de flujo de control incondicional fuera del bloque de interruptor;El producto realiza una transferencia de control incondicional (como un GOTO) en código fuera de una estructura de ramificación, como un bloque de interruptor.
1076;Insufficient Adherence to Expected Conventions;The product's architecture, source code, design, documentation, or other artifact does not follow required conventions.;Adherencia insuficiente a las convenciones esperadas;La arquitectura, el código fuente, el diseño, la documentación u otro artefacto del producto no siguen las convenciones requeridas.
1077;Floating Point Comparison with Incorrect Operator;The code performs a comparison such as an equality test between two float (floating point) values, but it uses comparison operators that do not account for the possibility of loss of precision.;Floating Point Comparison with Incorrect Operator;El código realiza una comparación como una prueba de igualdad entre dos valores de flotación (punto flotante), pero utiliza operadores de comparación que no tienen en cuenta la posibilidad de pérdida de precisión.
1078;Inappropriate Source Code Style or Formatting;The source code does not follow desired style or formatting for indentation, white space, comments, etc.;Estilo o formato de código fuente inapropiado;El código fuente no sigue el estilo o el formato deseado para la sangría, el espacio en blanco, los comentarios, etc.
1079;Parent Class without Virtual Destructor Method;A parent class contains one or more child classes, but the parent class does not have a virtual destructor method.;Clase principal sin método de destructor virtual;Una clase principal contiene una o más clases de niños, pero la clase principal no tiene un método de destructor virtual.
1080;Source Code File with Excessive Number of Lines of Code;A source code file has too many lines of code.;Archivo de código fuente con un número excesivo de líneas de código;Un archivo de código fuente tiene demasiadas líneas de código.
1082;Class Instance Self Destruction Control Element;The code contains a class instance that calls the method or function to delete or destroy itself.;Elemento de control de autodestrucción de instancia de clase;El código contiene una instancia de clase que llama al método o función para eliminar o destruirse.
1083;Data Access from Outside Expected Data Manager Component;The product is intended to manage data access through a particular data manager component such as a relational or non-SQL database, but it contains code that performs data access operations without using that component.;Acceso de datos desde el componente del administrador de datos esperado externo;El producto está destinado a administrar el acceso a los datos a través de un componente de administrador de datos particular, como una base de datos relacional o no SQL, pero contiene un código que realiza operaciones de acceso a datos sin usar ese componente.
1084;Invokable Control Element with Excessive File or Data Access Operations;A function or method contains too many operations that utilize a data manager or file resource.;Elemento de control invocable con archivos excesivos o operaciones de acceso a datos;Una función o método contiene demasiadas operaciones que utilizan un administrador de datos o un recurso de archivo.
1085;Invokable Control Element with Excessive Volume of Commented-out Code;A function, method, procedure, etc. contains an excessive amount of code that has been commented out within its body.;Elemento de control invocable con un volumen excesivo de código comentado;Una función, método, procedimiento, etc. contiene una cantidad excesiva de código que se ha comentado dentro de su cuerpo.
1086;Class with Excessive Number of Child Classes;A class contains an unnecessarily large number of children.;Clase con un número excesivo de clases infantiles;Una clase contiene un número innecesariamente grande de niños.
1087;Class with Virtual Method without a Virtual Destructor;A class contains a virtual method, but the method does not have an associated virtual destructor.;Clase con método virtual sin destructor virtual;Una clase contiene un método virtual, pero el método no tiene un destructor virtual asociado.
1088;Synchronous Access of Remote Resource without Timeout;The code has a synchronous call to a remote resource, but there is no timeout for the call, or the timeout is set to infinite.;Acceso síncrono de recursos remotos sin tiempo de espera;El código tiene una llamada sincrónica a un recurso remoto, pero no hay tiempo de espera para la llamada, o el tiempo de espera se establece en Infinite.
1089;Large Data Table with Excessive Number of Indices;The product uses a large data table that contains an excessively large number of indices.;Tabla de datos grande con un número excesivo de índices;El producto utiliza una tabla de datos grande que contiene una cantidad excesivamente grande de índices.
1090;Method Containing Access of a Member Element from Another Class;A method for a class performs an operation that directly accesses a member element from another class.;Método que contiene acceso de un elemento miembro desde otra clase;Un método para una clase realiza una operación que accede directamente a un elemento miembro desde otra clase.
1091;Use of Object without Invoking Destructor Method;The product contains a method that accesses an object but does not later invoke the element's associated finalize/destructor method.;Uso de objeto sin invocar el método de destructor;El producto contiene un método que accede a un objeto pero que no invoca más tarde el método finalizado/destructor asociado del elemento.
1092;Use of Same Invokable Control Element in Multiple Architectural Layers;The product uses the same control element across multiple architectural layers.;Uso del mismo elemento de control invocable en múltiples capas arquitectónicas;El producto utiliza el mismo elemento de control en múltiples capas arquitectónicas.
1093;Excessively Complex Data Representation;The product uses an unnecessarily complex internal representation for its data structures or interrelationships between those structures.;Representación de datos excesivamente compleja;El producto utiliza una representación interna innecesariamente compleja para sus estructuras de datos o interrelaciones entre esas estructuras.
1094;Excessive Index Range Scan for a Data Resource;The product contains an index range scan for a large data table, but the scan can cover a large number of rows.;Excesiva escaneo de rango de índice para un recurso de datos;El producto contiene un escaneo de rango de índice para una tabla de datos grande, pero el escaneo puede cubrir una gran cantidad de filas.
1095;Loop Condition Value Update within the Loop;The product uses a loop with a control flow condition based on a value that is updated within the body of the loop.;Actualización del valor de condición de bucle dentro del bucle;El producto utiliza un bucle con una condición de flujo de control basada en un valor que se actualiza dentro del cuerpo del bucle.
1096;Singleton Class Instance Creation without Proper Locking or Synchronization;The product implements a Singleton design pattern but does not use appropriate locking or other synchronization mechanism to ensure that the singleton class is only instantiated once.;Creación de instancia de clase Singleton sin un bloqueo o sincronización adecuado;El producto implementa un patrón de diseño Singleton, pero no utiliza el bloqueo apropiado u otro mecanismo de sincronización para garantizar que la clase Singleton solo se instancie una vez.
1097;Persistent Storable Data Element without Associated Comparison Control Element;The product uses a storable data element that does not have all of the associated functions or methods that are necessary to support comparison.;Elemento de datos almacenable persistente sin elemento de control de comparación asociado;El producto utiliza un elemento de datos almacenable que no tiene todas las funciones o métodos asociados que sean necesarios para admitir la comparación.
1098;Data Element containing Pointer Item without Proper Copy Control Element;The code contains a data element with a pointer that does not have an associated copy or constructor method.;Elemento de datos que contiene elemento de puntero sin el elemento de control de copia adecuado;El código contiene un elemento de datos con un puntero que no tiene una copia o método de constructor asociado.
1099;Inconsistent Naming Conventions for Identifiers;The product's code, documentation, or other artifacts do not consistently use the same naming conventions for variables, callables, groups of related callables, I/O capabilities, data types, file names, or similar types of elements.;Convenciones de nombres inconsistentes para identificadores;El código, la documentación u otros artefactos del producto no usan consistentemente las mismas convenciones de nomenclatura para variables, llamadas, grupos de llamadas relacionadas, capacidades de E/S, tipos de datos, nombres de archivos o tipos similares de elementos.
1100;Insufficient Isolation of System-Dependent Functions;The product or code does not isolate system-dependent functionality into separate standalone modules.;Aislamiento insuficiente de funciones dependientes del sistema;El producto o código no aísla la funcionalidad dependiente del sistema en módulos independientes separados.
1101;Reliance on Runtime Component in Generated Code;The product uses automatically-generated code that cannot be executed without a specific runtime support component.;Confía en el componente de tiempo de ejecución en el código generado;El producto utiliza un código generado automáticamente que no se puede ejecutar sin un componente de soporte de tiempo de ejecución específico.
1102;Reliance on Machine-Dependent Data Representation;The code uses a data representation that relies on low-level data representation or constructs that may vary across different processors, physical machines, OSes, or other physical components.;Confía en la representación de datos dependiente de la máquina;El código utiliza una representación de datos que se basa en la representación o construcciones de datos de bajo nivel que pueden variar en diferentes procesadores, máquinas físicas, OSS u otros componentes físicos.
1103;Use of Platform-Dependent Third Party Components;The product relies on third-party components that do not provide equivalent functionality across all desirable platforms.;Uso de componentes de terceros dependientes de la plataforma;El producto se basa en componentes de terceros que no proporcionan una funcionalidad equivalente en todas las plataformas deseables.
1104;Use of Unmaintained Third Party Components;The product relies on third-party components that are not actively supported or maintained by the original developer or a trusted proxy for the original developer.;Uso de componentes de terceros no mantenidos;El producto se basa en componentes de terceros que no son compatibles o mantenidos activamente por el desarrollador original o un proxy de confianza para el desarrollador original.
1105;Insufficient Encapsulation of Machine-Dependent Functionality;The product or code uses machine-dependent functionality, but it does not sufficiently encapsulate or isolate this functionality from the rest of the code.;Encapsulación insuficiente de la funcionalidad dependiente de la máquina;El producto o código utiliza funcionalidad dependiente de la máquina, pero no encapsula ni aisla suficientemente esta funcionalidad del resto del código.
1106;Insufficient Use of Symbolic Constants;The source code uses literal constants that may need to change or evolve over time, instead of using symbolic constants.;Uso insuficiente de constantes simbólicas;El código fuente utiliza constantes literales que pueden necesitar cambiar o evolucionar con el tiempo, en lugar de usar constantes simbólicas.
1107;Insufficient Isolation of Symbolic Constant Definitions;The source code uses symbolic constants, but it does not sufficiently place the definitions of these constants into a more centralized or isolated location.;Aislamiento insuficiente de definiciones constantes simbólicas;El código fuente utiliza constantes simbólicas, pero no coloca suficientemente las definiciones de estas constantes en una ubicación más centralizada o aislada.
1108;Excessive Reliance on Global Variables;The code is structured in a way that relies too much on using or setting global variables throughout various points in the code, instead of preserving the associated information in a narrower, more local context.;Dependencia excesiva de variables globales;El código está estructurado de una manera que depende demasiado de usar o establecer variables globales en varios puntos del código, en lugar de preservar la información asociada en un contexto más estrecho y más local.
1109;Use of Same Variable for Multiple Purposes;The code contains a callable, block, or other code element in which the same variable is used to control more than one unique task or store more than one instance of data.;Uso de la misma variable para múltiples propósitos;El código contiene un elemento de código llamable, bloque u otro código en el que se usa la misma variable para controlar más de una tarea única o almacenar más de una instancia de datos.
1110;Incomplete Design Documentation;The product's design documentation does not adequately describe control flow, data flow, system initialization, relationships between tasks, components, rationales, or other important aspects of the design.;Documentación de diseño incompleta;La documentación de diseño del producto no describe adecuadamente el flujo de control, el flujo de datos, la inicialización del sistema, las relaciones entre tareas, componentes, fundamentos u otros aspectos importantes del diseño.
1111;Incomplete I/O Documentation;The product's documentation does not adequately define inputs, outputs, or system/software interfaces.;Documentación de E/S incompleta;La documentación del producto no define adecuadamente las entradas, salidas o interfaces de sistema/software.
1112;Incomplete Documentation of Program Execution;The document does not fully define all mechanisms that are used to control or influence how product-specific programs are executed.;Documentación incompleta de la ejecución del programa;El documento no define completamente todos los mecanismos que se utilizan para controlar o influir en cómo se ejecutan los programas específicos del producto.
1113;Inappropriate Comment Style;The source code uses comment styles or formats that are inconsistent or do not follow expected standards for the product.;Estilo de comentarios inapropiados;El código fuente utiliza estilos de comentarios o formatos que son inconsistentes o que no siguen los estándares esperados para el producto.
1114;Inappropriate Whitespace Style;The source code contains whitespace that is inconsistent across the code or does not follow expected standards for the product.;Estilo inapropiado de espacios blancos;El código fuente contiene espacios en blanco que es inconsistente en todo el código o no sigue los estándares esperados para el producto.
1115;Source Code Element without Standard Prologue;The source code contains elements such as source files that do not consistently provide a prologue or header that has been standardized for the project.;Elemento de código fuente sin prólogo estándar;El código fuente contiene elementos como archivos de origen que no proporcionan constantemente un prólogo o encabezado que se ha estandarizado para el proyecto.
1116;Inaccurate Comments;The source code contains comments that do not accurately describe or explain aspects of the portion of the code with which the comment is associated.;Comentarios inexactos;El código fuente contiene comentarios que no describen ni explican con precisión aspectos de la parte del código con el que se asocia el comentario.
1117;Callable with Insufficient Behavioral Summary;The code contains a function or method whose signature and/or associated inline documentation does not sufficiently describe the callable's inputs, outputs, side effects, assumptions, or return codes.;Llamable con un resumen de comportamiento insuficiente;El código contiene una función o método cuya documentación en línea de firma y/o asociada no describe suficientemente las entradas, salidas, efectos secundarios, suposiciones o códigos de retorno de la llamada.
1118;Insufficient Documentation of Error Handling Techniques;The documentation does not sufficiently describe the techniques that are used for error handling, exception processing, or similar mechanisms.;Documentación insuficiente de técnicas de manejo de errores;La documentación no describe suficientemente las técnicas que se utilizan para el manejo de errores, el procesamiento de excepciones o mecanismos similares.
1119;Excessive Use of Unconditional Branching;The code uses too many unconditional branches (such as goto).;Uso excesivo de ramificación incondicional;El código usa demasiadas ramas incondicionales (como GOTO).
1120;Excessive Code Complexity;The code is too complex, as calculated using a well-defined, quantitative measure.;Complejidad del código excesivo;El código es demasiado complejo, como se calcula utilizando una medida cuantitativa bien definida.
1121;Excessive McCabe Cyclomatic Complexity;The code contains McCabe cyclomatic complexity that exceeds a desirable maximum.;Complejidad ciclomática excesiva de McCabe;El código contiene complejidad ciclomática de McCabe que excede un máximo deseable.
1122;Excessive Halstead Complexity;The code is structured in a way that a Halstead complexity measure exceeds a desirable maximum.;Complejidad excesiva de Halstead;El código está estructurado de una manera que una medida de complejidad halstead excede un máximo deseable.
1123;Excessive Use of Self-Modifying Code;The product uses too much self-modifying code.;Uso excesivo de código auto modificador;El producto utiliza demasiado código auto modificador.
1124;Excessively Deep Nesting;The code contains a callable or other code grouping in which the nesting / branching is too deep.;Anidación excesivamente profunda;El código contiene una agrupación de código invocable u otro en la que la anidación / ramificación es demasiado profunda.
1125;Excessive Attack Surface;The product has an attack surface whose quantitative measurement exceeds a desirable maximum.;Superficie de ataque excesiva;El producto tiene una superficie de ataque cuya medición cuantitativa excede un máximo deseable.
1126;Declaration of Variable with Unnecessarily Wide Scope;The source code declares a variable in one scope, but the variable is only used within a narrower scope.;Declaración de variable con alcance innecesariamente amplio;El código fuente declara una variable en un alcance, pero la variable solo se usa dentro de un alcance más estrecho.
1127;Compilation with Insufficient Warnings or Errors;The code is compiled without sufficient warnings enabled, which may prevent the detection of subtle bugs or quality issues.;Compilación con advertencias o errores insuficientes;El código se compila sin advertencias suficientes habilitadas, lo que puede evitar la detección de errores sutiles o problemas de calidad.
1164;Irrelevant Code;The product contains code that is not essential for execution, i.e. makes no state changes and has no side effects that alter data or control flow, such that removal of the code would have no impact to functionality or correctness.;Código irrelevante;El producto contiene un código que no es esencial para la ejecución, es decir, no realiza cambios de estado y no tiene efectos secundarios que alteren los datos o el flujo de control, de modo que la eliminación del código no tendría impacto en la funcionalidad o corrección.
1173;Improper Use of Validation Framework;The product does not use, or incorrectly uses, an input validation framework that is provided by the source language or an independent library.;Uso incorrecto del marco de validación;El producto no usa ni utiliza incorrectamente un marco de validación de entrada que proporciona el lenguaje fuente o una biblioteca independiente.
1174;ASP.NET Misconfiguration: Improper Model Validation;The ASP.NET application does not use, or incorrectly uses, the model validation framework.;ASP.NET Configuración errónea: validación de modelo inadecuado;La aplicación ASP.NET no usa o usa incorrectamente el marco de validación del modelo.
1176;Inefficient CPU Computation;The product performs CPU computations using algorithms that are not as efficient as they could be for the needs of the developer, i.e., the computations can be optimized further.;Computación de CPU ineficiente;El producto realiza cálculos de CPU utilizando algoritmos que no son tan eficientes como podrían ser para las necesidades del desarrollador, es decir, los cálculos se pueden optimizar aún más.
1177;Use of Prohibited Code;The product uses a function, library, or third party component that has been explicitly prohibited, whether by the developer or the customer.;Uso de código prohibido;El producto utiliza una función, biblioteca o componente de terceros que ha sido prohibido explícitamente, ya sea por el desarrollador o el cliente.
1187;DEPRECATED: Use of Uninitialized Resource;This entry has been deprecated because it was a duplicate of CWE-908. All content has been transferred to CWE-908.;Descargado: uso de recursos no inicializados;Esta entrada se ha desaprobado porque fue un duplicado de CWE-908.Todo el contenido ha sido transferido a CWE-908.
1188;Initialization of a Resource with an Insecure Default;The product initializes or sets a resource with a default that is intended to be changed by the administrator, but the default is not secure.;Inicialización de un recurso con un valor predeterminado inseguro;El producto inicializa o establece un recurso con un valor predeterminado que está destinado a ser cambiado por el administrador, pero el valor predeterminado no es seguro.
1189;Improper Isolation of Shared Resources on System-on-a-Chip (SoC);The System-On-a-Chip (SoC) does not properly isolate shared resources between trusted and untrusted agents.;Aislamiento inadecuado de recursos compartidos en el sistema en un chip (SOC);El sistema en un chip (SOC) no aísla adecuadamente los recursos compartidos entre agentes confiables y no confiables.
1190;DMA Device Enabled Too Early in Boot Phase;The product enables a Direct Memory Access (DMA) capable device before the security configuration settings are established, which allows an attacker to extract data from or gain privileges on the product.;Dispositivo DMA habilitado demasiado temprano en la fase de arranque;El producto habilita un dispositivo capaz de acceso directo a acceso a la memoria (DMA) antes de establecer la configuración de configuración de seguridad, lo que permite a un atacante extraer datos o obtener privilegios en el producto.
1191;On-Chip Debug and Test Interface With Improper Access Control;The chip does not implement or does not correctly perform access control to check whether users are authorized to access internal registers and test modes through the physical debug/test interface.;La depuración en chip y la interfaz de prueba con control de acceso incorrecto;El chip no implementa o no realiza correctamente el control de acceso para verificar si los usuarios están autorizados para acceder a registros internos y modos de prueba a través de la interfaz de depuración/prueba física.
1192;Improper Identifier for IP Block used in System-On-Chip (SOC);The System-on-Chip (SoC) does not have unique, immutable identifiers for each of its components.;Identificador inadecuado para el bloque IP utilizado en el sistema en chip (SOC);El sistema en chip (SOC) no tiene identificadores únicos e inmutables para cada uno de sus componentes.
1193;Power-On of Untrusted Execution Core Before Enabling Fabric Access Control;The product enables components that contain untrusted firmware before memory and fabric access controls have been enabled.;Encendido del núcleo de ejecución no confiable antes de habilitar el control de acceso a la tela;El producto permite componentes que contienen firmware no confiable antes de que se habiliten los controles de acceso a la memoria y la tela.
1204;Generation of Weak Initialization Vector (IV);The product uses a cryptographic primitive that uses an Initialization Vector (IV), but the product does not generate IVs that are sufficiently unpredictable or unique according to the expected cryptographic requirements for that primitive.;Generación del vector de inicialización débil (IV);El producto utiliza un primitivo criptográfico que utiliza un vector de inicialización (IV), pero el producto no genera IV que son suficientemente impredecibles o únicos de acuerdo con los requisitos criptográficos esperados para ese primitivo.
1209;Failure to Disable Reserved Bits;The reserved bits in a hardware design are not disabled prior to production. Typically, reserved bits are used for future capabilities and should not support any functional logic in the design. However, designers might covertly use these bits to debug or further develop new capabilities in production hardware. Adversaries with access to these bits will write to them in hopes of compromising hardware state.;No deshabilitar bits reservados;Los bits reservados en un diseño de hardware no están deshabilitados antes de la producción.Por lo general, los bits reservados se utilizan para capacidades futuras y no deben admitir ninguna lógica funcional en el diseño.Sin embargo, los diseñadores podrían usar de manera encubierta estos bits para depurar o desarrollar nuevas capacidades en el hardware de producción.Los adversarios con acceso a estos bits les escribirán con la esperanza de comprometer el estado de hardware.
1220;Insufficient Granularity of Access Control;The product implements access controls via a policy or other feature with the intention to disable or restrict accesses (reads and/or writes) to assets in a system from untrusted agents. However, implemented access controls lack required granularity, which renders the control policy too broad because it allows accesses from unauthorized agents to the security-sensitive assets.;Granularidad insuficiente del control de acceso;El producto implementa los controles de acceso a través de una política u otra característica con la intención de deshabilitar o restringir los accesos (lecturas y/o escrituras) a los activos en un sistema de agentes no confiables.Sin embargo, los controles de acceso implementados carecen de granularidad requerida, lo que hace que la política de control sea demasiado amplia porque permite accesos desde agentes no autorizados hasta los activos sensibles a la seguridad.
1221;Incorrect Register Defaults or Module Parameters;Hardware description language code incorrectly defines register defaults or hardware Intellectual Property (IP) parameters to insecure values.;Los valores predeterminados de registro incorrecto o los parámetros del módulo;Descripción del hardware Código de idioma Define incorrectamente los valores predeterminados de registro o los parámetros de propiedad intelectual (IP) de hardware a valores inseguros.
1222;Insufficient Granularity of Address Regions Protected by Register Locks;The product defines a large address region protected from modification by the same register lock control bit. This results in a conflict between the functional requirement that some addresses need to be writable by software during operation and the security requirement that the system configuration lock bit must be set during the boot process.;Granularidad insuficiente de regiones de direcciones protegidas por bloqueos de registro;El producto define una región de dirección grande protegida de la modificación por el mismo bit de control de bloqueo de registro.Esto da como resultado un conflicto entre el requisito funcional de que algunas direcciones deben ser escritas por software durante la operación y el requisito de seguridad de que el bit de bloqueo de configuración del sistema debe establecerse durante el proceso de arranque.
1223;Race Condition for Write-Once Attributes;A write-once register in hardware design is programmable by an untrusted software component earlier than the trusted software component, resulting in a race condition issue.;Condición de carrera para atributos de escritura;Un registro de escritura once en el diseño de hardware es programable por un componente de software no confiable antes que el componente de software de confianza, lo que resulta en un problema de condición de carrera.
1224;Improper Restriction of Write-Once Bit Fields;The hardware design control register sticky bits or write-once bit fields are improperly implemented, such that they can be reprogrammed by software.;Restricción inadecuada de campos de bits de escritura;El registro de control de diseño de hardware Bits Sticky bits o los campos de bits de escritura de una vez se implementan incorrectamente, de modo que el software los reprograma.
1229;Creation of Emergent Resource;The product manages resources or behaves in a way that indirectly creates a new, distinct resource that can be used by attackers in violation of the intended policy.;Creación de recursos emergentes;El producto gestiona los recursos o se comporta de una manera que indirectamente crea un recurso nuevo y distinto que los atacantes pueden usar en violación de la política prevista.
1230;Exposure of Sensitive Information Through Metadata;The product prevents direct access to a resource containing sensitive information, but it does not sufficiently limit access to metadata that is derived from the original, sensitive information.;Exposición de información confidencial a través de metadatos;El producto evita el acceso directo a un recurso que contiene información confidencial, pero no limita suficientemente el acceso a los metadatos que se derivan de la información original y confidencial.
1231;Improper Prevention of Lock Bit Modification;The product uses a trusted lock bit for restricting access to registers, address regions, or other resources, but the product does not prevent the value of the lock bit from being modified after it has been set.;Prevención inadecuada de la modificación del bit de bloqueo;El producto utiliza un bit de bloqueo confiable para restringir el acceso a registros, regiones de direcciones u otros recursos, pero el producto no evita que el valor del bit de bloqueo se modifique después de que se haya establecido.
